CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
11284,IPC,IPC-420,2,2
11284,PCA,PCA-7,3,3
11285,NDPS,NDPS-21,1,1
11285,NDPS,NDPS-29,2,2
11286,MVACT,MVACT-185,1,1
11287,BNS,BNS-318,1,1
11288,ITACT,ITACT-66,1,1
11289,MVACT,MVACT-184,1,1
11290,BNS,BNS-352,1,1
11290,KPACT,KPACT-78,2,2
11291,IPC,IPC-447,1,1
11291,IPC,IPC-420,2,2
11292,IPC,IPC-420,1,1
11293,ITACT,ITACT-66D,1,1
11294,IPC,IPC-395,1,1
11294,IPC,IPC-420,2,2
11294,IPC,IPC-379,3,3
11295,BNS,BNS-115,1,1
11296,NDPS,NDPS-20,1,1
11296,NDPS,NDPS-8,2,2
11297,ITACT,ITACT-67,1,1
11298,DOWRY,DOWRY-3,1,1
11298,IPC,IPC-506,2,2
11298,DOWRY,DOWRY-4,3,3
11299,MVACT,MVACT-177,1,1
11300,IPC,IPC-447,1,1
11301,BNS,BNS-137,1,1
11302,MVACT,MVACT-184,1,1
11303,IPC,IPC-323,1,1
11303,IPC,IPC-304,2,2
11304,IPC,IPC-354,1,1
11305,MVACT,MVACT-185,1,1
11306,BNS,BNS-74,1,1
11307,DOWRY,DOWRY-4,1,1
11308,BNS,BNS-316,1,1
11308,BNS,BNS-309,2,2
11309,MVACT,MVACT-184,1,1
11310,JJACT,JJACT-75,1,1
11311,BNS,BNS-310,1,1
11312,BNS,BNS-318,1,1
11312,BNS,BNS-329,2,2
11313,IPC,IPC-392,1,1
11313,IPC,IPC-420,2,2
11314,IPC,IPC-504,1,1
11315,NDPS,NDPS-27,1,1
11315,NDPS,NDPS-22,2,2
11316,MVACT,MVACT-177,1,1
11316,MVACT,MVACT-185,2,2
11317,IPC,IPC-354,1,1
11317,IPC,IPC-506,2,2
11317,DOWRY,DOWRY-4,3,3
11318,IPC,IPC-380,1,1
11319,IPC,IPC-392,1,1
11319,IPC,IPC-447,2,2
11319,IPC,IPC-420,3,3
11320,MVACT,MVACT-185,1,1
11321,ITACT,ITACT-67,1,1
11322,IPC,IPC-395,1,1
11323,BNS,BNS-74,1,1
11323,BNS,BNS-85,2,2
11324,BNS,BNS-351,1,1
11324,KPACT,KPACT-78,2,2
11324,KPACT,KPACT-110,3,3
11325,BNS,BNS-309,1,1
11325,BNS,BNS-310,2,2
11325,BNS,BNS-316,3,3
11326,IPC,IPC-420,1,1
11327,NDPS,NDPS-29,1,1
11328,MVACT,MVACT-134,1,1
11329,IPC,IPC-498A,1,1
11330,MVACT,MVACT-177,1,1
11331,KPACT,KPACT-110,1,1
11332,NDPS,NDPS-27,1,1
11332,NDPS,NDPS-20,2,2
11332,NDPS,NDPS-8,3,3
11333,ITACT,ITACT-67,1,1
11333,ITACT,ITACT-66C,2,2
11333,ITACT,ITACT-66D,3,3
11334,MVACT,MVACT-134,1,1
11334,MVACT,MVACT-185,2,2
11335,PCA,PCA-7,1,1
11335,IPC,IPC-406,2,2
11335,PMLA,PMLA-3,3,3
11336,IPC,IPC-380,1,1
11336,IPC,IPC-379,2,2
11337,BNS,BNS-318,1,1
11338,MVACT,MVACT-177,1,1
11339,BNS,BNS-305,1,1
11340,BNS,BNS-109,1,1
11340,BNS,BNS-115,2,2
11341,POCSO,POCSO-10,1,1
11342,NDPS,NDPS-27,1,1
11342,NDPS,NDPS-21,2,2
11343,BNS,BNS-105,1,1
11343,BNS,BNS-103,2,2
11344,IPC,IPC-392,1,1
11344,IPC,IPC-447,2,2
11344,IPC,IPC-406,3,3
11345,MVACT,MVACT-184,1,1
11345,MVACT,MVACT-185,2,2
11345,MVACT,MVACT-134,3,3
11346,MVACT,MVACT-177,1,1
11347,ITACT,ITACT-67,1,1
11348,ITACT,ITACT-66C,1,1
11348,ITACT,ITACT-66D,2,2
11348,ITACT,ITACT-67,3,3
11349,BNS,BNS-318,1,1
11350,KEXACT,KEXACT-34,1,1
11350,ARMS,ARMS-27,2,2
11351,BNS,BNS-318,1,1
11352,MVACT,MVACT-134,1,1
11353,IPC,IPC-392,1,1
11354,BNS,BNS-316,1,1
11355,BNS,BNS-105,1,1
11355,BNS,BNS-115,2,2
11356,BNS,BNS-115,1,1
11357,BNS,BNS-316,1,1
11357,BNS,BNS-329,2,2
11357,BNS,BNS-309,3,3
11358,ITACT,ITACT-66D,1,1
11359,IPC,IPC-406,1,1
11359,IPC,IPC-447,2,2
11359,IPC,IPC-392,3,3
11360,BNS,BNS-137,1,1
11361,MVACT,MVACT-184,1,1
11362,ITACT,ITACT-66C,1,1
11362,ITACT,ITACT-66,2,2
11363,IPC,IPC-325,1,1
11364,BNS,BNS-305,1,1
11364,BNS,BNS-316,2,2
11365,KPACT,KPACT-78,1,1
11366,NDPS,NDPS-8,1,1
11367,BNS,BNS-352,1,1
11368,MVACT,MVACT-177,1,1
11369,ARMS,ARMS-30,1,1
11369,KPACT,KPACT-110,2,2
11369,KPACT,KPACT-78,3,3
11370,NDPS,NDPS-20,1,1
11371,IPC,IPC-447,1,1
11372,BNS,BNS-329,1,1
11372,BNS,BNS-303,2,2
11372,BNS,BNS-305,3,3
11373,IPC,IPC-506,1,1
11374,IPC,IPC-376,1,1
11375,MVACT,MVACT-134,1,1
11376,BNS,BNS-310,1,1
11377,NDPS,NDPS-29,1,1
11377,NDPS,NDPS-21,2,2
11377,NDPS,NDPS-20,3,3
11378,KPACT,KPACT-78,1,1
11378,KPACT,KPACT-110,2,2
11379,BNS,BNS-105,1,1
11380,BNS,BNS-303,1,1
11381,NDPS,NDPS-27,1,1
11382,MVACT,MVACT-184,1,1
11382,MVACT,MVACT-185,2,2
11382,MVACT,MVACT-177,3,3
11383,BNS,BNS-115,1,1
11383,BNS,BNS-117,2,2
11384,IPC,IPC-380,1,1
11384,IPC,IPC-406,2,2
11385,IPC,IPC-380,1,1
11385,IPC,IPC-447,2,2
11386,NDPS,NDPS-22,1,1
11386,NDPS,NDPS-20,2,2
11387,IPC,IPC-447,1,1
11388,PCA,PCA-13,1,1
11389,BNS,BNS-329,1,1
11390,IPC,IPC-395,1,1
11390,IPC,IPC-392,2,2
11391,JJACT,JJACT-82,1,1
11392,IPC,IPC-392,1,1
11393,KPACT,KPACT-78,1,1
11394,BNS,BNS-305,1,1
11395,IPC,IPC-392,1,1
11396,MVACT,MVACT-134,1,1
11396,MVACT,MVACT-184,2,2
11397,IPC,IPC-302,1,1
11398,IPC,IPC-447,1,1
11398,IPC,IPC-380,2,2
11399,BNS,BNS-316,1,1
11400,MVACT,MVACT-134,1,1
11401,BNS,BNS-318,1,1
11401,BNS,BNS-115,2,2
11402,IPC,IPC-379,1,1
11402,IPC,IPC-420,2,2
11403,NDPS,NDPS-29,1,1
11403,NDPS,NDPS-27,2,2
11404,BNS,BNS-117,1,1
11404,BNS,BNS-103,2,2
11404,BNS,BNS-140,3,3
11405,BNS,BNS-309,1,1
11406,KEXACT,KEXACT-32,1,1
11407,ITACT,ITACT-66,1,1
11407,ITACT,ITACT-67,2,2
11408,KPACT,KPACT-78,1,1
11409,NDPS,NDPS-8,1,1
11409,NDPS,NDPS-21,2,2
11409,NDPS,NDPS-20,3,3
11410,POCSO,POCSO-8,1,1
11410,POCSO,POCSO-12,2,2
11410,POCSO,POCSO-4,3,3
11411,MVACT,MVACT-177,1,1
11412,BNS,BNS-103,1,1
11412,BNS,BNS-117,2,2
11412,BNS,BNS-137,3,3
11413,BNS,BNS-329,1,1
11413,BNS,BNS-305,2,2
11414,IPC,IPC-325,1,1
11415,PMLA,PMLA-3,1,1
11416,BNS,BNS-352,1,1
11416,BNS,BNS-351,2,2
11416,KPACT,KPACT-78,3,3
11417,IPC,IPC-395,1,1
11417,IPC,IPC-379,2,2
11417,IPC,IPC-392,3,3
11418,PMLA,PMLA-4,1,1
11419,NDPS,NDPS-20,1,1
11420,MVACT,MVACT-177,1,1
11421,IPC,IPC-379,1,1
11421,IPC,IPC-380,2,2
11422,IPC,IPC-302,1,1
11422,IPC,IPC-366,2,2
11422,IPC,IPC-323,3,3
11423,BNS,BNS-329,1,1
11424,IPC,IPC-392,1,1
11425,DOWRY,DOWRY-3,1,1
11426,MVACT,MVACT-185,1,1
11427,KPACT,KPACT-78,1,1
11427,IPC,IPC-506,2,2
11427,KPACT,KPACT-110,3,3
11428,BNS,BNS-140,1,1
11429,BNS,BNS-309,1,1
11430,IPC,IPC-506,1,1
11431,BNS,BNS-351,1,1
11432,IPC,IPC-406,1,1
11432,IPC,IPC-420,2,2
11432,PCA,PCA-7,3,3
11433,IPC,IPC-379,1,1
11434,BNS,BNS-305,1,1
11434,BNS,BNS-309,2,2
11435,BNS,BNS-352,1,1
11435,KPACT,KPACT-110,2,2
11435,BNS,BNS-351,3,3
11436,KEXACT,KEXACT-34,1,1
11436,ARMS,ARMS-25,2,2
11436,ARMS,ARMS-27,3,3
11437,BNS,BNS-74,1,1
11438,MVACT,MVACT-185,1,1
11438,MVACT,MVACT-177,2,2
11439,KPACT,KPACT-78,1,1
11440,IPC,IPC-506,1,1
11441,PMLA,PMLA-4,1,1
11441,PMLA,PMLA-3,2,2
11441,PCA,PCA-7,3,3
11442,JJACT,JJACT-75,1,1
11443,KEXACT,KEXACT-32,1,1
11443,KPACT,KPACT-78,2,2
11443,ARMS,ARMS-27,3,3
11444,KPACT,KPACT-110,1,1
11445,MVACT,MVACT-184,1,1
11446,IPC,IPC-504,1,1
11446,IPC,IPC-506,2,2
11446,KPACT,KPACT-78,3,3
11447,MVACT,MVACT-134,1,1
11447,MVACT,MVACT-177,2,2
11448,BNS,BNS-316,1,1
11448,BNS,BNS-309,2,2
11448,BNS,BNS-305,3,3
11449,IPC,IPC-406,1,1
11449,PCA,PCA-13,2,2
11450,MVACT,MVACT-134,1,1
11450,MVACT,MVACT-185,2,2
11451,IPC,IPC-379,1,1
11452,KPACT,KPACT-110,1,1
11453,MVACT,MVACT-185,1,1
11453,MVACT,MVACT-134,2,2
11453,MVACT,MVACT-184,3,3
11454,MVACT,MVACT-134,1,1
11454,MVACT,MVACT-185,2,2
11455,BNS,BNS-316,1,1
11456,IPC,IPC-392,1,1
11456,IPC,IPC-395,2,2
11457,ARMS,ARMS-27,1,1
11457,ARMS,ARMS-25,2,2
11458,IPC,IPC-379,1,1
11458,IPC,IPC-392,2,2
11459,BNS,BNS-109,1,1
11459,BNS,BNS-117,2,2
11460,IPC,IPC-447,1,1
11461,IPC,IPC-447,1,1
11462,MVACT,MVACT-177,1,1
11462,MVACT,MVACT-185,2,2
11462,MVACT,MVACT-134,3,3
11463,IPC,IPC-392,1,1
11463,IPC,IPC-406,2,2
11464,DOWRY,DOWRY-3,1,1
11464,IPC,IPC-498A,2,2
11464,IPC,IPC-376,3,3
11465,IPC,IPC-406,1,1
11466,ITACT,ITACT-66D,1,1
11467,IPC,IPC-323,1,1
11467,IPC,IPC-325,2,2
11468,BNS,BNS-140,1,1
11469,DOWRY,DOWRY-4,1,1
11469,IPC,IPC-506,2,2
11469,IPC,IPC-354,3,3
11470,DOWRY,DOWRY-3,1,1
11470,BNS,BNS-64,2,2
11471,BNS,BNS-140,1,1
11471,BNS,BNS-109,2,2
11472,IPC,IPC-354,1,1
11473,MVACT,MVACT-185,1,1
11474,MVACT,MVACT-185,1,1
11475,POCSO,POCSO-4,1,1
11475,POCSO,POCSO-10,2,2
11476,KPACT,KPACT-110,1,1
11476,KPACT,KPACT-78,2,2
11476,ARMS,ARMS-30,3,3
11477,POCSO,POCSO-12,1,1
11478,MVACT,MVACT-134,1,1
11479,BNS,BNS-316,1,1
11480,IPC,IPC-325,1,1
11480,IPC,IPC-323,2,2
11480,IPC,IPC-302,3,3
11481,BNS,BNS-316,1,1
11482,IPC,IPC-302,1,1
11483,BNS,BNS-318,1,1
11484,BNS,BNS-64,1,1
11485,ITACT,ITACT-66,1,1
11486,MVACT,MVACT-177,1,1
11486,MVACT,MVACT-184,2,2
11487,IPC,IPC-302,1,1
11488,IPC,IPC-325,1,1
11488,IPC,IPC-363,2,2
11489,IPC,IPC-307,1,1
11490,BNS,BNS-309,1,1
11490,BNS,BNS-329,2,2
11490,BNS,BNS-318,3,3
11491,IPC,IPC-379,1,1
11491,IPC,IPC-420,2,2
11491,IPC,IPC-406,3,3
11492,BNS,BNS-316,1,1
11492,BNS,BNS-303,2,2
11493,BNS,BNS-85,1,1
11493,BNS,BNS-351,2,2
11494,KPACT,KPACT-78,1,1
11495,BNS,BNS-318,1,1
11496,MVACT,MVACT-177,1,1
11496,MVACT,MVACT-134,2,2
11497,BNS,BNS-103,1,1
11498,BNS,BNS-115,1,1
11498,BNS,BNS-103,2,2
11499,BNS,BNS-85,1,1
11500,ITACT,ITACT-66C,1,1
11500,ITACT,ITACT-67,2,2
11501,IPC,IPC-406,1,1
11502,MVACT,MVACT-185,1,1
11502,MVACT,MVACT-184,2,2
11503,BNS,BNS-318,1,1
11503,BNS,BNS-303,2,2
11504,ARMS,ARMS-27,1,1
11504,KPACT,KPACT-78,2,2
11504,ARMS,ARMS-25,3,3
11505,MVACT,MVACT-185,1,1
11505,MVACT,MVACT-177,2,2
11506,DOWRY,DOWRY-3,1,1
11507,BNS,BNS-115,1,1
11507,BNS,BNS-316,2,2
11507,BNS,BNS-318,3,3
11508,ARMS,ARMS-25,1,1
11509,IPC,IPC-447,1,1
11509,IPC,IPC-395,2,2
11510,IPC,IPC-420,1,1
11511,MVACT,MVACT-185,1,1
11512,NDPS,NDPS-22,1,1
11513,MVACT,MVACT-184,1,1
11513,MVACT,MVACT-134,2,2
11513,MVACT,MVACT-185,3,3
11514,BNS,BNS-316,1,1
11515,IPC,IPC-420,1,1
11516,IPC,IPC-354,1,1
11517,MVACT,MVACT-185,1,1
11518,DOWRY,DOWRY-3,1,1
11519,IPC,IPC-447,1,1
11519,IPC,IPC-379,2,2
11519,IPC,IPC-420,3,3
11520,DOWRY,DOWRY-3,1,1
11520,IPC,IPC-354,2,2
11521,IPC,IPC-380,1,1
11522,MVACT,MVACT-134,1,1
11522,MVACT,MVACT-184,2,2
11523,MVACT,MVACT-184,1,1
11523,MVACT,MVACT-134,2,2
11524,BNS,BNS-74,1,1
11524,BNS,BNS-351,2,2
11524,DOWRY,DOWRY-4,3,3
11525,IPC,IPC-420,1,1
11525,IPC,IPC-406,2,2
11525,PMLA,PMLA-4,3,3
11526,ARMS,ARMS-27,1,1
11527,IPC,IPC-304,1,1
11527,IPC,IPC-366,2,2
11527,IPC,IPC-325,3,3
11528,DOWRY,DOWRY-4,1,1
11529,IPC,IPC-379,1,1
11529,IPC,IPC-380,2,2
11530,IPC,IPC-325,1,1
11531,BNS,BNS-316,1,1
11531,BNS,BNS-303,2,2
11532,KPACT,KPACT-110,1,1
11533,IPC,IPC-380,1,1
11534,BNS,BNS-74,1,1
11535,IPC,IPC-395,1,1
11536,BNS,BNS-310,1,1
11536,BNS,BNS-305,2,2
11536,BNS,BNS-329,3,3
11537,MVACT,MVACT-134,1,1
11538,IPC,IPC-380,1,1
11538,IPC,IPC-379,2,2
11539,BNS,BNS-310,1,1
11540,IPC,IPC-406,1,1
11541,ARMS,ARMS-30,1,1
11541,ARMS,ARMS-25,2,2
11541,ARMS,ARMS-27,3,3
11542,IPC,IPC-395,1,1
11542,IPC,IPC-420,2,2
11542,IPC,IPC-379,3,3
11543,IPC,IPC-406,1,1
11544,BNS,BNS-305,1,1
11544,BNS,BNS-318,2,2
11544,BNS,BNS-309,3,3
11545,MVACT,MVACT-177,1,1
11545,MVACT,MVACT-134,2,2
11546,BNS,BNS-318,1,1
11546,PCA,PCA-7,2,2
11547,ITACT,ITACT-66C,1,1
11548,KPACT,KPACT-110,1,1
11549,PCA,PCA-13,1,1
11550,DOWRY,DOWRY-3,1,1
11550,IPC,IPC-506,2,2
11550,IPC,IPC-376,3,3
11551,IPC,IPC-366,1,1
11551,IPC,IPC-325,2,2
11552,IPC,IPC-447,1,1
11553,MVACT,MVACT-184,1,1
11554,IPC,IPC-380,1,1
11555,ITACT,ITACT-66D,1,1
11556,DOWRY,DOWRY-4,1,1
11557,BNS,BNS-303,1,1
11558,MVACT,MVACT-185,1,1
11559,IPC,IPC-420,1,1
11559,IPC,IPC-380,2,2
11560,MVACT,MVACT-185,1,1
11561,PCA,PCA-7,1,1
11562,KEXACT,KEXACT-32,1,1
11563,KEXACT,KEXACT-34,1,1
11564,MVACT,MVACT-177,1,1
11564,MVACT,MVACT-184,2,2
11565,MVACT,MVACT-184,1,1
11565,MVACT,MVACT-134,2,2
11565,MVACT,MVACT-177,3,3
11566,BNS,BNS-103,1,1
11567,POCSO,POCSO-6,1,1
11568,PCA,PCA-7,1,1
11569,IPC,IPC-406,1,1
11569,IPC,IPC-379,2,2
11569,IPC,IPC-380,3,3
11570,KPACT,KPACT-110,1,1
11570,KPACT,KPACT-78,2,2
11571,MVACT,MVACT-185,1,1
11571,MVACT,MVACT-177,2,2
11572,DOWRY,DOWRY-3,1,1
11573,IPC,IPC-420,1,1
11574,ITACT,ITACT-66D,1,1
11575,PCA,PCA-13,1,1
11576,PMLA,PMLA-4,1,1
11576,BNS,BNS-318,2,2
11577,IPC,IPC-363,1,1
11578,PMLA,PMLA-3,1,1
11579,BNS,BNS-64,1,1
11580,KPACT,KPACT-78,1,1
11581,PCA,PCA-7,1,1
11581,PCA,PCA-13,2,2
11582,ITACT,ITACT-66D,1,1
11582,ITACT,ITACT-67,2,2
11582,ITACT,ITACT-66C,3,3
11583,KPACT,KPACT-110,1,1
11584,NDPS,NDPS-27,1,1
11585,MVACT,MVACT-134,1,1
11586,IPC,IPC-304,1,1
11587,BNS,BNS-105,1,1
11587,BNS,BNS-137,2,2
11587,BNS,BNS-140,3,3
11588,BNS,BNS-318,1,1
11589,BNS,BNS-351,1,1
11590,IPC,IPC-379,1,1
11590,IPC,IPC-395,2,2
11590,IPC,IPC-406,3,3
11591,ARMS,ARMS-30,1,1
11592,IPC,IPC-395,1,1
11592,IPC,IPC-406,2,2
11593,IPC,IPC-380,1,1
11594,NDPS,NDPS-20,1,1
11594,NDPS,NDPS-29,2,2
11594,NDPS,NDPS-27,3,3
11595,KPACT,KPACT-78,1,1
11596,MVACT,MVACT-177,1,1
11596,MVACT,MVACT-134,2,2
11596,MVACT,MVACT-185,3,3
11597,MVACT,MVACT-184,1,1
11598,NDPS,NDPS-8,1,1
11598,NDPS,NDPS-21,2,2
11598,NDPS,NDPS-29,3,3
11599,NDPS,NDPS-22,1,1
11599,NDPS,NDPS-21,2,2
11599,NDPS,NDPS-8,3,3
11600,BNS,BNS-352,1,1
11600,KPACT,KPACT-78,2,2
11601,IPC,IPC-325,1,1
11601,IPC,IPC-363,2,2
11602,IPC,IPC-506,1,1
11602,IPC,IPC-498A,2,2
11603,MVACT,MVACT-185,1,1
11604,KPACT,KPACT-110,1,1
11604,KPACT,KPACT-78,2,2
11605,KPACT,KPACT-110,1,1
11606,MVACT,MVACT-134,1,1
11607,BNS,BNS-316,1,1
11608,DOWRY,DOWRY-3,1,1
11609,KPACT,KPACT-78,1,1
11609,KEXACT,KEXACT-34,2,2
11610,PMLA,PMLA-4,1,1
11611,BNS,BNS-310,1,1
11612,MVACT,MVACT-185,1,1
11612,MVACT,MVACT-177,2,2
11613,MVACT,MVACT-177,1,1
11614,MVACT,MVACT-184,1,1
11615,IPC,IPC-363,1,1
11615,IPC,IPC-307,2,2
11616,MVACT,MVACT-177,1,1
11617,BNS,BNS-309,1,1
11618,MVACT,MVACT-184,1,1
11618,MVACT,MVACT-185,2,2
11619,MVACT,MVACT-177,1,1
11620,IPC,IPC-420,1,1
11621,IPC,IPC-406,1,1
11621,PMLA,PMLA-3,2,2
11622,NDPS,NDPS-20,1,1
11623,IPC,IPC-406,1,1
11623,IPC,IPC-380,2,2
11624,MVACT,MVACT-177,1,1
11625,BNS,BNS-117,1,1
11626,IPC,IPC-380,1,1
11627,IPC,IPC-504,1,1
11627,IPC,IPC-506,2,2
11627,KPACT,KPACT-78,3,3
11628,UAPA,UAPA-16,1,1
11629,IPC,IPC-392,1,1
11629,IPC,IPC-406,2,2
11630,IPC,IPC-392,1,1
11631,NDPS,NDPS-20,1,1
11632,MVACT,MVACT-134,1,1
11632,MVACT,MVACT-185,2,2
11633,PCA,PCA-13,1,1
11634,BNS,BNS-310,1,1
11635,BNS,BNS-318,1,1
11635,BNS,BNS-329,2,2
11636,DOWRY,DOWRY-3,1,1
11637,BNS,BNS-351,1,1
11638,NDPS,NDPS-8,1,1
11638,NDPS,NDPS-29,2,2
11638,NDPS,NDPS-21,3,3
11639,ITACT,ITACT-66D,1,1
11639,ITACT,ITACT-67,2,2
11640,MVACT,MVACT-134,1,1
11641,IPC,IPC-376,1,1
11641,DOWRY,DOWRY-4,2,2
11642,KPACT,KPACT-78,1,1
11643,ARMS,ARMS-27,1,1
11644,NDPS,NDPS-8,1,1
11644,NDPS,NDPS-21,2,2
11645,IPC,IPC-363,1,1
11646,ARMS,ARMS-27,1,1
11647,MVACT,MVACT-184,1,1
11648,IPC,IPC-506,1,1
11648,IPC,IPC-376,2,2
11649,MVACT,MVACT-134,1,1
11649,MVACT,MVACT-184,2,2
11650,ARMS,ARMS-25,1,1
11651,IPC,IPC-420,1,1
11652,MVACT,MVACT-177,1,1
11652,MVACT,MVACT-185,2,2
11652,MVACT,MVACT-134,3,3
11653,MVACT,MVACT-184,1,1
11653,MVACT,MVACT-185,2,2
11653,MVACT,MVACT-134,3,3
11654,IPC,IPC-447,1,1
11654,IPC,IPC-379,2,2
11654,IPC,IPC-392,3,3
11655,KPACT,KPACT-78,1,1
11655,BNS,BNS-352,2,2
11655,BNS,BNS-351,3,3
11656,ITACT,ITACT-67,1,1
11656,ITACT,ITACT-66D,2,2
11657,KPACT,KPACT-110,1,1
11657,IPC,IPC-504,2,2
11658,NDPS,NDPS-21,1,1
11658,NDPS,NDPS-20,2,2
11659,BNS,BNS-352,1,1
11660,KEXACT,KEXACT-32,1,1
11661,IPC,IPC-447,1,1
11661,IPC,IPC-392,2,2
11661,IPC,IPC-420,3,3
11662,BNS,BNS-318,1,1
11663,KPACT,KPACT-78,1,1
11664,ARMS,ARMS-25,1,1
11665,BNS,BNS-309,1,1
11666,BNS,BNS-105,1,1
11667,ITACT,ITACT-66,1,1
11668,IPC,IPC-379,1,1
11669,BNS,BNS-305,1,1
11670,BNS,BNS-115,1,1
11671,MVACT,MVACT-185,1,1
11671,MVACT,MVACT-177,2,2
11671,MVACT,MVACT-184,3,3
11672,IPC,IPC-447,1,1
11673,BNS,BNS-74,1,1
11674,BNS,BNS-310,1,1
11674,BNS,BNS-305,2,2
11675,MVACT,MVACT-134,1,1
11675,MVACT,MVACT-177,2,2
11675,MVACT,MVACT-185,3,3
11676,ARMS,ARMS-25,1,1
11676,ARMS,ARMS-30,2,2
11677,BNS,BNS-105,1,1
11678,MVACT,MVACT-185,1,1
11678,MVACT,MVACT-134,2,2
11678,MVACT,MVACT-184,3,3
11679,IPC,IPC-506,1,1
11680,IPC,IPC-506,1,1
11680,KPACT,KPACT-110,2,2
11681,MVACT,MVACT-177,1,1
11682,MVACT,MVACT-134,1,1
11683,MVACT,MVACT-185,1,1
11683,MVACT,MVACT-134,2,2
11683,MVACT,MVACT-177,3,3
11684,BNS,BNS-310,1,1
11685,IPC,IPC-406,1,1
11685,PMLA,PMLA-3,2,2
11686,KPACT,KPACT-78,1,1
11687,BNS,BNS-316,1,1
11687,BNS,BNS-309,2,2
11688,ITACT,ITACT-67,1,1
11688,ITACT,ITACT-66D,2,2
11689,IPC,IPC-406,1,1
11690,NDPS,NDPS-21,1,1
11690,NDPS,NDPS-29,2,2
11691,IPC,IPC-447,1,1
11692,MVACT,MVACT-177,1,1
11693,IPC,IPC-406,1,1
11694,IPC,IPC-380,1,1
11694,IPC,IPC-379,2,2
11694,IPC,IPC-406,3,3
11695,ITACT,ITACT-66,1,1
11696,IPC,IPC-506,1,1
11696,DOWRY,DOWRY-4,2,2
11697,MVACT,MVACT-184,1,1
11698,MVACT,MVACT-184,1,1
11698,MVACT,MVACT-134,2,2
11699,BNS,BNS-309,1,1
11700,KPACT,KPACT-78,1,1
11700,IPC,IPC-506,2,2
11700,KPACT,KPACT-110,3,3
11701,IPC,IPC-506,1,1
11701,IPC,IPC-376,2,2
11702,KPACT,KPACT-110,1,1
11702,IPC,IPC-504,2,2
11703,MVACT,MVACT-134,1,1
11703,MVACT,MVACT-184,2,2
11704,ITACT,ITACT-66,1,1
11705,IPC,IPC-506,1,1
11706,IPC,IPC-447,1,1
11707,BNS,BNS-309,1,1
11707,BNS,BNS-318,2,2
11708,IPC,IPC-420,1,1
11709,IPC,IPC-447,1,1
11710,PMLA,PMLA-4,1,1
11710,PCA,PCA-13,2,2
11711,KPACT,KPACT-78,1,1
11712,MVACT,MVACT-185,1,1
11713,BNS,BNS-351,1,1
11713,BNS,BNS-85,2,2
11714,MVACT,MVACT-185,1,1
11715,BNS,BNS-318,1,1
11715,BNS,BNS-303,2,2
11716,IPC,IPC-379,1,1
11717,KPACT,KPACT-110,1,1
11717,KPACT,KPACT-78,2,2
11718,KPACT,KPACT-110,1,1
11719,ARMS,ARMS-25,1,1
11719,KEXACT,KEXACT-34,2,2
11720,NDPS,NDPS-21,1,1
11720,NDPS,NDPS-22,2,2
11721,MVACT,MVACT-184,1,1
11722,MVACT,MVACT-177,1,1
11722,MVACT,MVACT-185,2,2
11723,BNS,BNS-318,1,1
11724,KPACT,KPACT-78,1,1
11725,IPC,IPC-302,1,1
11726,ITACT,ITACT-66C,1,1
11726,ITACT,ITACT-66D,2,2
11727,BNS,BNS-105,1,1
11727,BNS,BNS-109,2,2
11727,BNS,BNS-137,3,3
11728,ARMS,ARMS-25,1,1
11729,PMLA,PMLA-3,1,1
11730,IPC,IPC-392,1,1
11731,IPC,IPC-304,1,1
11732,IPC,IPC-379,1,1
11733,MVACT,MVACT-185,1,1
11734,KEXACT,KEXACT-32,1,1
11735,BNS,BNS-352,1,1
11735,BNS,BNS-351,2,2
11735,KPACT,KPACT-78,3,3
11736,KPACT,KPACT-110,1,1
11736,BNS,BNS-351,2,2
11737,BNS,BNS-316,1,1
11738,ARMS,ARMS-25,1,1
11738,KEXACT,KEXACT-34,2,2
11739,MVACT,MVACT-177,1,1
11739,MVACT,MVACT-185,2,2
11740,BNS,BNS-329,1,1
11740,BNS,BNS-309,2,2
11741,MVACT,MVACT-185,1,1
11742,BNS,BNS-316,1,1
11742,BNS,BNS-318,2,2
11743,IPC,IPC-395,1,1
11744,MVACT,MVACT-184,1,1
11745,IPC,IPC-380,1,1
11746,MVACT,MVACT-134,1,1
11747,NDPS,NDPS-22,1,1
11747,NDPS,NDPS-20,2,2
11748,MVACT,MVACT-185,1,1
11748,MVACT,MVACT-184,2,2
11748,MVACT,MVACT-134,3,3
11749,BNS,BNS-310,1,1
11750,KPACT,KPACT-78,1,1
11750,KPACT,KPACT-110,2,2
11751,BNS,BNS-318,1,1
11752,PCA,PCA-13,1,1
11753,MVACT,MVACT-184,1,1
11754,BNS,BNS-117,1,1
11754,BNS,BNS-140,2,2
11754,BNS,BNS-109,3,3
11755,IPC,IPC-376,1,1
11756,DOWRY,DOWRY-3,1,1
11756,IPC,IPC-376,2,2
11757,MVACT,MVACT-185,1,1
11758,BNS,BNS-316,1,1
11758,BNS,BNS-329,2,2
11758,BNS,BNS-305,3,3
11759,ITACT,ITACT-66D,1,1
11760,NDPS,NDPS-8,1,1
11760,NDPS,NDPS-20,2,2
11761,IPC,IPC-392,1,1
11762,IPC,IPC-420,1,1
11763,MVACT,MVACT-134,1,1
11764,MVACT,MVACT-134,1,1
11765,IPC,IPC-392,1,1
11765,IPC,IPC-406,2,2
11765,IPC,IPC-395,3,3
