CSID,CaseMasterID,csdate,cstype,PolicePersonID
11223,12735,2021-09-10 12:46:00,B,723
11224,12736,2024-03-28 18:15:00,A,781
11225,12738,2024-05-25 18:30:00,A,964
11226,12739,2024-06-09 12:04:00,A,904
11227,12741,2023-03-31 23:48:00,B,794
11228,12743,2025-05-25 04:39:00,B,1020
11229,12744,2023-04-30 20:41:00,A,1315
11230,12745,2025-08-12 08:12:00,C,894
11231,12746,2024-05-10 01:10:00,A,765
11232,12748,2026-01-05 10:00:00,A,967
11233,12749,2025-07-30 05:15:00,A,1112
11234,12750,2024-06-14 21:17:00,A,1061
11235,12751,2025-06-19 12:00:00,A,976
11236,12752,2025-10-09 02:05:00,A,955
11237,12753,2022-07-22 10:48:00,A,932
11238,12754,2023-07-13 12:31:00,B,1025
11239,12755,2024-01-28 02:52:00,A,690
11240,12756,2022-07-24 22:10:00,A,827
11241,12757,2021-04-15 18:04:00,A,904
11242,12758,2024-08-19 04:56:00,A,1266
11243,12759,2025-07-13 11:15:00,A,1068
11244,12760,2024-08-08 15:59:00,A,1381
11245,12761,2024-12-01 12:23:00,A,818
11246,12762,2022-12-24 11:53:00,A,849
11247,12763,2023-07-27 16:55:00,A,1075
11248,12764,2023-02-24 06:15:00,A,809
11249,12765,2025-05-27 16:12:00,A,810
11250,12766,2021-10-27 12:54:00,C,992
11251,12767,2026-04-24 20:36:00,A,862
11252,12768,2022-11-23 20:33:00,A,934
11253,12769,2023-06-04 00:30:00,A,698
11254,12770,2024-10-24 05:51:00,C,900
11255,12771,2022-10-01 11:00:00,A,907
11256,12772,2022-02-11 08:30:00,A,875
11257,12773,2025-11-25 17:02:00,C,1147
11258,12774,2025-04-03 04:43:00,A,1126
11259,12775,2023-06-12 15:18:00,A,971
11260,12776,2024-11-27 18:11:00,A,743
11261,12777,2023-01-07 13:46:00,A,895
11262,12780,2021-08-21 05:31:00,A,940
11263,12781,2022-12-31 04:39:00,A,781
11264,12782,2021-05-13 23:36:00,A,933
11265,12783,2025-03-01 09:01:00,C,1071
11266,12784,2021-04-22 19:53:00,A,1010
11267,12785,2022-04-15 03:40:00,A,1649
11268,12786,2025-11-28 16:52:00,A,1156
11269,12787,2025-08-15 17:46:00,A,794
11270,12789,2024-04-06 23:11:00,A,989
11271,12790,2022-08-25 08:49:00,C,920
11272,12793,2022-05-24 19:16:00,C,889
11273,12794,2026-05-07 07:51:00,A,900
11274,12795,2024-05-31 05:57:00,A,1490
11275,12796,2024-07-06 10:22:00,A,1619
11276,12797,2024-04-25 19:55:00,A,958
11277,12798,2024-07-25 05:36:00,B,1107
11278,12799,2025-09-08 12:21:00,A,851
11279,12800,2021-09-06 17:25:00,A,856
11280,12801,2025-10-30 10:56:00,C,935
11281,12802,2022-05-14 18:27:00,A,1107
11282,12803,2022-08-04 10:52:00,A,1215
11283,12805,2025-11-29 04:41:00,A,1286
11284,12807,2025-07-24 15:04:00,A,1043
11285,12808,2024-04-06 06:58:00,A,787
11286,12809,2024-01-23 18:07:00,A,867
11287,12810,2021-04-08 12:21:00,A,1139
11288,12811,2024-02-10 13:37:00,A,1429
11289,12812,2023-05-26 16:21:00,C,1145
11290,12813,2022-10-11 13:41:00,A,698
11291,12814,2024-03-30 19:48:00,A,1493
11292,12815,2023-12-13 13:37:00,A,858
11293,12816,2023-12-04 23:11:00,C,1447
11294,12817,2023-05-14 22:36:00,A,960
11295,12818,2022-12-12 09:15:00,C,708
11296,12819,2021-09-07 21:16:00,A,1210
11297,12820,2025-07-28 03:54:00,A,1180
11298,12821,2021-11-25 15:48:00,A,988
11299,12822,2023-05-05 08:09:00,A,987
11300,12823,2022-04-20 04:41:00,A,1109
11301,12824,2021-11-21 18:53:00,C,1003
11302,12825,2024-03-20 21:36:00,A,875
11303,12826,2021-06-01 08:28:00,C,832
11304,12827,2023-02-16 05:37:00,A,1569
11305,12828,2025-05-15 23:35:00,A,1360
11306,12829,2026-07-18 00:00:00,C,731
11307,12830,2026-02-10 10:05:00,A,1075
11308,12831,2025-09-13 13:46:00,A,802
11309,12832,2021-09-16 02:44:00,A,1003
11310,12834,2026-05-13 19:43:00,A,1084
11311,12835,2021-09-30 06:48:00,A,738
11312,12837,2026-01-20 20:05:00,A,1193
11313,12838,2025-01-19 20:40:00,A,1692
11314,12839,2023-04-15 03:31:00,A,1171
11315,12840,2026-05-08 04:02:00,A,789
11316,12841,2023-01-28 04:36:00,B,728
11317,12842,2024-03-15 16:59:00,A,1174
11318,12843,2026-01-29 03:43:00,A,916
11319,12844,2022-06-10 18:42:00,A,963
11320,12845,2023-09-28 13:47:00,A,831
11321,12846,2023-07-25 03:58:00,A,687
11322,12847,2022-08-13 23:26:00,A,931
11323,12848,2025-05-25 13:07:00,A,1462
11324,12849,2022-04-08 22:18:00,A,1331
11325,12850,2026-01-09 10:17:00,A,1456
11326,12851,2021-07-28 21:01:00,A,1207
11327,12852,2024-04-03 12:30:00,A,876
11328,12854,2021-07-04 22:16:00,A,1175
11329,12856,2025-11-26 11:15:00,A,929
11330,12857,2021-11-13 19:19:00,A,1083
11331,12858,2025-06-21 12:39:00,C,926
11332,12859,2024-10-31 04:54:00,A,1064
11333,12860,2024-11-20 17:27:00,A,852
11334,12861,2024-10-05 03:41:00,A,949
11335,12862,2022-12-26 17:59:00,A,932
11336,12863,2025-09-01 22:16:00,A,1171
11337,12864,2022-09-05 00:56:00,A,1084
11338,12866,2026-07-19 00:00:00,A,731
11339,12867,2021-12-17 10:51:00,A,1113
11340,12868,2021-06-15 09:45:00,A,1462
11341,12869,2024-09-07 23:57:00,A,976
11342,12870,2026-07-14 00:00:00,A,827
11343,12871,2024-12-31 18:40:00,A,1698
11344,12872,2024-09-13 02:16:00,B,877
11345,12873,2021-07-21 11:25:00,A,967
11346,12874,2021-05-09 23:03:00,A,1159
11347,12875,2021-03-12 16:11:00,A,769
11348,12877,2023-11-01 06:09:00,A,1180
11349,12878,2022-12-08 09:12:00,A,863
11350,12879,2024-07-30 21:42:00,A,1347
11351,12880,2022-12-15 14:26:00,A,781
11352,12881,2024-07-18 16:59:00,A,1062
11353,12882,2026-02-18 10:45:00,A,1250
11354,12883,2025-10-17 22:26:00,A,919
11355,12884,2021-12-06 02:29:00,B,1262
11356,12885,2024-02-20 13:23:00,A,791
11357,12886,2024-10-05 11:12:00,A,1153
11358,12887,2025-03-23 11:51:00,B,851
11359,12890,2026-05-08 16:49:00,A,1016
11360,12891,2022-07-15 17:26:00,A,975
11361,12892,2025-08-14 14:45:00,B,780
11362,12893,2026-06-11 10:44:00,C,885
11363,12894,2022-12-27 19:19:00,A,993
11364,12895,2021-04-17 18:45:00,A,1006
11365,12896,2023-12-31 09:46:00,C,1156
11366,12897,2024-01-06 14:53:00,A,978
11367,12898,2023-08-25 11:31:00,C,1036
11368,12899,2024-05-15 11:10:00,A,897
11369,12900,2024-02-05 20:44:00,A,690
11370,12901,2024-11-29 08:58:00,A,1464
11371,12902,2021-03-29 07:03:00,B,1697
11372,12903,2023-03-26 19:31:00,B,706
11373,12904,2023-11-12 20:00:00,A,1428
11374,12905,2025-06-24 20:22:00,C,956
11375,12906,2024-06-27 07:17:00,A,1107
11376,12907,2024-01-29 23:02:00,A,1138
11377,12908,2024-04-23 16:09:00,A,1153
11378,12909,2021-07-11 01:37:00,A,852
11379,12910,2026-01-20 19:01:00,A,898
11380,12911,2024-09-09 22:22:00,A,1358
11381,12912,2022-12-26 08:57:00,C,860
11382,12913,2024-04-22 14:11:00,A,775
11383,12915,2023-08-01 10:08:00,C,802
11384,12916,2023-07-01 06:44:00,A,1064
11385,12918,2022-01-24 15:44:00,A,1170
11386,12919,2024-05-12 17:18:00,A,1373
11387,12920,2024-07-18 07:49:00,B,1166
11388,12922,2026-07-14 00:00:00,A,1251
11389,12923,2025-12-14 09:35:00,A,901
11390,12924,2026-01-13 17:08:00,A,853
11391,12925,2025-10-03 01:25:00,A,687
11392,12926,2022-04-15 23:16:00,A,1377
11393,12927,2022-07-08 18:15:00,A,931
11394,12928,2025-12-17 03:31:00,A,1253
11395,12930,2023-05-10 09:45:00,C,862
11396,12931,2024-03-27 22:40:00,A,1698
11397,12932,2024-10-11 14:07:00,A,1299
11398,12934,2025-10-20 04:53:00,A,786
11399,12935,2025-11-01 12:42:00,A,855
11400,12936,2022-10-25 21:12:00,C,865
11401,12937,2025-03-18 12:29:00,A,1108
11402,12938,2023-10-01 02:42:00,C,1104
11403,12939,2021-06-16 07:58:00,A,993
11404,12942,2025-06-01 18:43:00,A,740
11405,12943,2021-10-18 21:50:00,A,1037
11406,12944,2024-03-24 10:15:00,A,903
11407,12945,2023-03-06 02:38:00,A,823
11408,12946,2022-12-07 14:44:00,A,924
11409,12947,2022-10-31 22:25:00,A,966
11410,12948,2026-04-22 00:42:00,C,685
11411,12950,2026-01-20 04:03:00,A,1490
11412,12951,2025-03-22 20:22:00,B,775
11413,12952,2022-12-24 19:41:00,A,1496
11414,12953,2024-07-07 19:43:00,B,796
11415,12954,2026-07-11 00:00:00,A,925
11416,12955,2023-10-18 20:50:00,A,1094
11417,12956,2024-03-20 22:30:00,A,856
11418,12957,2022-12-10 12:20:00,A,1591
11419,12958,2025-08-12 09:34:00,A,955
11420,12959,2021-04-02 12:33:00,A,1108
11421,12960,2026-04-16 05:15:00,A,1142
11422,12961,2023-02-26 05:01:00,A,851
11423,12962,2025-02-05 20:44:00,A,688
11424,12963,2024-01-08 09:49:00,A,728
11425,12965,2023-10-23 00:28:00,A,760
11426,12966,2024-04-24 23:52:00,A,849
11427,12967,2024-05-05 14:00:00,A,1075
11428,12968,2026-01-03 14:29:00,A,1115
11429,12969,2024-07-04 01:08:00,C,834
11430,12970,2025-07-04 16:15:00,A,721
11431,12971,2021-11-23 06:11:00,A,972
11432,12972,2022-02-21 20:31:00,A,1609
11433,12973,2026-03-18 02:03:00,A,1066
11434,12974,2025-11-11 19:21:00,A,1361
11435,12975,2026-01-18 11:56:00,A,1556
11436,12977,2022-12-03 01:31:00,A,1108
11437,12978,2025-08-24 20:47:00,A,901
11438,12979,2026-02-18 11:06:00,A,873
11439,12980,2026-07-05 13:53:00,C,1178
11440,12981,2024-12-12 05:06:00,A,890
11441,12982,2021-06-21 11:36:00,A,1333
11442,12983,2026-01-01 11:25:00,A,804
11443,12984,2025-05-10 02:37:00,A,877
11444,12985,2024-01-29 01:37:00,B,896
11445,12986,2026-04-12 09:04:00,A,1261
11446,12987,2025-08-27 14:27:00,C,1137
11447,12988,2025-11-29 17:58:00,A,1501
11448,12989,2025-03-04 09:49:00,A,819
11449,12990,2023-02-21 13:58:00,A,925
11450,12991,2021-04-14 21:20:00,A,1562
11451,12992,2024-10-30 00:20:00,C,713
11452,12993,2025-10-22 01:25:00,A,1003
11453,12994,2024-02-01 18:26:00,A,1183
11454,12996,2023-08-14 20:00:00,C,796
11455,12998,2025-03-17 10:26:00,A,883
11456,12999,2026-07-11 00:00:00,A,1063
11457,13000,2026-07-12 00:00:00,B,1134
11458,13001,2025-12-13 00:44:00,A,1107
11459,13002,2024-06-01 22:50:00,A,768
11460,13003,2022-09-17 13:09:00,A,962
11461,13004,2023-11-29 20:40:00,A,795
11462,13005,2026-05-03 05:11:00,A,863
11463,13006,2023-04-21 07:35:00,A,766
11464,13007,2022-11-16 21:46:00,A,1121
11465,13008,2023-06-07 04:57:00,A,1141
11466,13010,2025-09-01 10:46:00,C,684
11467,13012,2025-02-25 18:54:00,A,1151
11468,13013,2022-09-19 10:42:00,C,757
11469,13014,2026-02-07 11:48:00,A,895
11470,13015,2024-12-10 23:34:00,A,1001
11471,13016,2022-11-22 10:32:00,A,1055
11472,13017,2025-09-26 19:40:00,A,1625
11473,13018,2024-11-22 18:22:00,A,878
11474,13019,2026-07-11 00:00:00,A,1155
11475,13020,2024-10-03 20:43:00,C,931
11476,13021,2025-02-26 00:36:00,A,1416
11477,13022,2023-09-14 02:31:00,A,1686
11478,13023,2026-07-07 03:05:00,A,1106
11479,13025,2022-10-26 13:15:00,A,759
11480,13026,2025-11-12 22:06:00,A,1053
11481,13027,2025-02-04 00:18:00,A,783
11482,13028,2026-02-24 19:41:00,A,1031
11483,13029,2025-01-06 08:03:00,A,898
11484,13030,2025-06-17 16:13:00,A,902
11485,13031,2022-07-27 09:22:00,A,1444
11486,13032,2025-12-15 09:10:00,A,1616
11487,13033,2025-05-19 09:52:00,A,1496
11488,13034,2025-10-31 13:20:00,A,959
11489,13035,2022-09-22 14:35:00,B,1518
11490,13036,2025-08-04 09:07:00,A,960
11491,13037,2025-12-19 03:38:00,A,887
11492,13038,2025-05-19 14:00:00,C,1151
11493,13039,2023-07-05 18:24:00,A,1154
11494,13040,2026-04-23 02:58:00,A,711
11495,13041,2026-03-10 08:07:00,C,1182
11496,13042,2024-05-30 17:16:00,B,1187
11497,13043,2024-05-06 06:24:00,C,1388
11498,13044,2026-01-25 11:34:00,A,1074
11499,13045,2024-10-10 23:03:00,A,1429
11500,13046,2024-08-05 04:26:00,A,935
11501,13047,2025-02-02 12:36:00,A,1068
11502,13048,2022-09-02 16:41:00,A,1700
11503,13049,2026-07-20 00:00:00,A,1016
11504,13050,2024-11-12 04:01:00,A,824
11505,13051,2021-05-14 18:45:00,A,904
11506,13052,2025-02-06 06:45:00,A,1353
11507,13053,2024-07-30 06:35:00,A,1098
11508,13054,2025-11-15 15:22:00,A,853
11509,13055,2024-11-11 02:15:00,A,1004
11510,13056,2026-06-18 00:07:00,A,883
11511,13057,2022-07-20 20:50:00,A,1547
11512,13058,2022-09-10 19:20:00,A,852
11513,13060,2024-08-19 03:17:00,A,1053
11514,13062,2024-02-25 00:42:00,A,1079
11515,13063,2023-05-26 03:09:00,A,854
11516,13064,2026-06-30 07:47:00,A,793
11517,13065,2024-07-23 19:41:00,A,855
11518,13066,2024-07-31 05:11:00,A,1117
11519,13067,2024-10-24 04:11:00,A,908
11520,13068,2022-08-15 22:15:00,A,771
11521,13069,2023-04-16 15:32:00,A,1108
11522,13071,2026-04-13 15:07:00,A,866
11523,13072,2024-05-08 04:42:00,B,792
11524,13073,2025-06-19 20:11:00,A,1244
11525,13074,2024-02-20 04:17:00,A,899
11526,13075,2022-05-22 20:53:00,A,1290
11527,13076,2025-01-26 03:15:00,A,690
11528,13077,2022-01-24 07:56:00,A,972
11529,13078,2025-01-15 23:42:00,B,700
11530,13081,2022-03-11 02:31:00,A,1120
11531,13082,2025-10-26 11:33:00,A,694
11532,13083,2021-02-15 01:05:00,A,1436
11533,13085,2026-07-13 00:00:00,A,1604
11534,13086,2026-03-08 02:05:00,A,1162
11535,13087,2023-08-10 00:40:00,A,918
11536,13088,2023-01-18 03:52:00,C,714
11537,13089,2024-07-08 14:53:00,A,1070
11538,13090,2021-11-06 21:52:00,A,844
11539,13091,2023-11-01 18:08:00,A,694
11540,13092,2024-07-30 01:40:00,C,1157
11541,13094,2026-07-11 00:00:00,A,1381
11542,13095,2023-06-16 18:20:00,A,1014
11543,13096,2024-06-22 18:05:00,A,1108
11544,13097,2024-07-14 08:22:00,A,824
11545,13098,2023-09-04 23:37:00,A,857
11546,13099,2022-10-06 14:53:00,A,910
11547,13100,2023-10-26 01:18:00,A,971
11548,13101,2025-11-09 21:06:00,B,1180
11549,13102,2026-01-10 13:14:00,C,1206
11550,13103,2023-01-28 10:06:00,A,824
11551,13104,2024-01-28 09:26:00,A,892
11552,13105,2024-07-11 23:20:00,B,735
11553,13107,2021-10-12 22:56:00,A,859
11554,13108,2024-08-24 09:24:00,A,1106
11555,13109,2024-11-29 17:39:00,A,1296
11556,13110,2026-07-12 00:00:00,A,749
11557,13113,2026-05-05 07:38:00,C,1172
11558,13114,2021-07-03 15:21:00,B,1413
11559,13115,2024-09-12 19:13:00,A,1100
11560,13116,2024-09-17 14:47:00,A,725
11561,13117,2023-12-19 08:53:00,A,685
11562,13118,2023-11-25 00:45:00,A,769
11563,13119,2025-02-06 21:13:00,A,891
11564,13120,2023-05-12 05:14:00,C,708
11565,13121,2026-02-20 01:28:00,C,796
11566,13122,2024-02-18 15:03:00,C,790
11567,13123,2025-12-30 07:10:00,B,930
11568,13124,2026-04-02 20:35:00,A,905
11569,13125,2025-06-23 06:14:00,C,903
11570,13126,2023-10-03 16:12:00,A,1429
11571,13127,2025-05-02 11:43:00,A,787
11572,13128,2024-11-07 02:33:00,A,1060
11573,13129,2023-12-27 11:56:00,A,734
11574,13130,2024-01-19 16:36:00,A,1057
11575,13131,2024-10-24 03:51:00,A,1041
11576,13132,2025-04-25 22:35:00,A,856
11577,13133,2024-10-11 20:00:00,A,1062
11578,13134,2025-01-17 23:41:00,A,994
11579,13135,2026-01-08 09:12:00,A,1169
11580,13136,2025-04-14 19:28:00,A,1095
11581,13137,2021-05-14 08:03:00,A,1337
11582,13138,2025-07-07 20:49:00,A,855
11583,13140,2022-01-17 19:41:00,C,767
11584,13141,2022-09-23 03:24:00,A,1249
11585,13142,2025-01-22 09:41:00,A,924
11586,13143,2024-04-30 20:50:00,A,1445
11587,13144,2025-01-09 15:32:00,C,999
11588,13145,2022-11-13 23:01:00,C,731
11589,13146,2021-12-07 05:23:00,B,995
11590,13147,2023-08-20 17:37:00,C,1030
11591,13148,2024-11-06 09:54:00,A,767
11592,13149,2024-11-13 16:53:00,A,780
11593,13150,2025-12-20 20:39:00,C,892
11594,13154,2024-10-19 01:28:00,C,932
11595,13155,2022-04-07 04:52:00,A,1067
11596,13156,2023-01-17 18:29:00,A,719
11597,13157,2024-01-21 11:54:00,A,799
11598,13158,2023-02-14 17:03:00,A,799
11599,13159,2024-05-24 04:29:00,A,1051
11600,13160,2025-08-07 03:42:00,A,1119
11601,13161,2024-09-12 15:23:00,A,1033
11602,13162,2026-03-19 00:13:00,B,978
11603,13163,2024-11-26 17:22:00,A,971
11604,13164,2023-03-23 15:41:00,A,1159
11605,13165,2023-06-22 14:40:00,A,1599
11606,13166,2022-05-19 11:32:00,A,790
11607,13167,2026-05-04 07:55:00,A,898
11608,13168,2021-10-07 02:34:00,A,924
11609,13169,2026-07-13 00:00:00,A,957
11610,13170,2026-05-20 21:33:00,C,794
11611,13171,2025-02-10 06:48:00,A,888
11612,13172,2024-09-11 04:14:00,A,1112
11613,13173,2026-05-24 12:50:00,C,1361
11614,13174,2021-05-03 21:22:00,A,1058
11615,13175,2021-08-13 04:36:00,A,1105
11616,13176,2026-07-16 00:00:00,A,905
11617,13177,2023-09-21 02:27:00,A,896
11618,13178,2023-05-02 01:13:00,A,1437
11619,13179,2024-12-23 11:47:00,A,857
11620,13180,2024-10-08 08:27:00,A,689
11621,13181,2022-11-18 12:47:00,A,1628
11622,13183,2023-09-02 02:31:00,A,976
11623,13184,2023-08-23 18:00:00,A,716
11624,13185,2026-07-18 00:00:00,B,845
11625,13186,2022-12-08 05:44:00,A,683
11626,13188,2023-12-05 04:23:00,B,1200
11627,13189,2023-07-13 17:03:00,A,904
11628,13190,2024-12-12 20:59:00,A,914
11629,13191,2026-07-18 06:18:00,B,906
11630,13192,2024-01-26 07:04:00,A,1118
11631,13193,2025-07-24 10:15:00,A,1165
11632,13194,2023-02-20 05:59:00,A,888
11633,13195,2021-03-31 21:20:00,B,760
11634,13196,2023-10-04 08:00:00,A,842
11635,13197,2022-05-18 20:29:00,C,859
11636,13198,2023-06-21 01:45:00,A,906
11637,13199,2021-05-20 16:15:00,A,1330
11638,13200,2026-03-30 23:23:00,A,796
11639,13201,2025-11-04 13:16:00,A,948
11640,13202,2025-07-03 17:28:00,A,1077
11641,13203,2023-06-01 22:30:00,A,1138
11642,13204,2024-12-18 23:18:00,A,1412
11643,13205,2021-11-10 09:13:00,A,772
11644,13206,2023-11-16 15:20:00,A,864
11645,13207,2025-11-08 21:33:00,C,1621
11646,13208,2024-03-16 22:56:00,A,848
11647,13209,2024-09-10 15:59:00,A,1505
11648,13210,2024-08-17 07:03:00,A,963
11649,13211,2021-04-17 12:28:00,A,819
11650,13213,2023-11-20 19:16:00,C,1264
11651,13214,2021-08-12 07:43:00,A,930
11652,13216,2025-09-03 13:30:00,A,1432
11653,13217,2022-07-10 04:29:00,A,1206
11654,13218,2021-04-15 14:57:00,A,1320
11655,13219,2025-04-18 23:09:00,A,777
11656,13224,2024-05-15 19:41:00,C,1070
11657,13225,2024-12-18 02:51:00,A,1382
11658,13227,2021-04-13 06:52:00,C,1066
11659,13228,2026-07-19 00:00:00,B,1075
11660,13229,2023-08-13 00:04:00,A,1087
11661,13230,2024-01-14 03:39:00,A,719
11662,13231,2025-02-03 18:53:00,A,1154
11663,13233,2025-09-05 15:20:00,A,720
11664,13235,2022-12-26 12:36:00,A,975
11665,13236,2022-09-06 16:57:00,A,1444
11666,13237,2024-02-28 02:05:00,A,971
11667,13238,2021-03-30 07:45:00,A,1414
11668,13239,2024-07-21 03:33:00,A,845
11669,13240,2021-09-14 14:37:00,A,1208
11670,13241,2021-11-08 15:13:00,A,1048
11671,13242,2021-07-09 18:50:00,A,780
11672,13243,2023-12-26 13:59:00,A,1005
11673,13244,2021-07-14 00:25:00,A,979
11674,13245,2025-01-07 14:03:00,A,861
11675,13246,2024-01-12 04:23:00,A,730
11676,13247,2025-05-24 12:06:00,A,1043
11677,13248,2024-11-19 10:50:00,A,715
11678,13250,2025-08-27 00:06:00,A,1489
11679,13251,2025-08-23 04:08:00,A,1410
11680,13253,2026-02-17 06:55:00,A,786
11681,13254,2025-02-22 23:02:00,A,888
11682,13255,2025-01-08 17:58:00,A,786
11683,13256,2022-09-28 18:12:00,A,976
11684,13257,2022-11-26 14:27:00,A,971
11685,13258,2023-01-14 01:53:00,A,1104
11686,13259,2026-05-05 13:14:00,A,852
11687,13260,2024-05-23 23:09:00,A,688
11688,13261,2025-06-30 18:59:00,B,1232
11689,13262,2026-04-23 12:07:00,A,914
11690,13263,2022-09-17 15:01:00,A,900
11691,13264,2025-07-18 08:54:00,A,959
11692,13265,2024-10-25 01:10:00,A,976
11693,13266,2022-12-25 05:57:00,A,684
11694,13267,2023-03-19 10:53:00,C,1138
11695,13268,2025-12-12 01:21:00,A,700
11696,13269,2023-06-13 00:56:00,A,924
11697,13270,2021-08-08 08:41:00,A,945
11698,13271,2023-07-31 07:07:00,A,1404
11699,13272,2023-12-24 09:32:00,A,1063
11700,13273,2022-04-30 06:09:00,A,972
11701,13274,2022-12-13 12:05:00,A,727
11702,13275,2024-01-16 03:49:00,A,819
11703,13276,2021-10-27 13:53:00,A,932
11704,13277,2025-09-13 16:47:00,A,858
11705,13278,2022-04-10 15:58:00,A,1159
11706,13279,2023-03-19 09:39:00,A,1123
11707,13280,2025-10-17 22:37:00,A,1449
11708,13281,2023-11-27 13:11:00,C,1062
11709,13282,2026-07-14 00:00:00,A,885
11710,13283,2025-05-25 19:38:00,A,992
11711,13284,2025-12-03 22:31:00,C,1489
11712,13285,2023-07-09 09:52:00,A,896
11713,13286,2025-09-13 10:40:00,A,1185
11714,13287,2023-05-28 23:19:00,A,893
11715,13288,2022-09-28 07:44:00,C,962
11716,13289,2026-04-07 06:16:00,A,856
11717,13291,2026-07-18 05:33:00,A,1107
11718,13292,2025-12-11 04:59:00,A,900
11719,13293,2025-09-14 10:16:00,A,895
11720,13294,2022-01-01 04:31:00,A,1097
11721,13295,2023-06-23 13:44:00,A,857
11722,13296,2026-04-11 08:41:00,A,724
11723,13298,2021-11-30 04:41:00,A,1073
11724,13299,2021-05-02 07:24:00,A,1131
11725,13300,2025-06-30 09:22:00,A,1053
11726,13301,2024-03-21 17:11:00,A,1137
11727,13302,2024-09-05 10:46:00,A,958
11728,13303,2023-09-13 12:26:00,B,791
11729,13304,2025-10-12 23:48:00,A,1116
11730,13305,2025-11-16 15:42:00,A,903
11731,13306,2026-03-04 00:50:00,A,1147
11732,13307,2025-04-29 19:35:00,A,851
11733,13310,2023-01-11 20:25:00,A,830
11734,13311,2022-02-26 02:57:00,A,903
11735,13312,2026-07-19 00:00:00,A,1172
11736,13313,2022-10-25 11:47:00,A,992
11737,13314,2022-07-14 11:15:00,A,896
11738,13315,2023-04-12 17:04:00,A,694
11739,13316,2025-09-11 12:21:00,A,724
11740,13317,2022-03-17 02:24:00,A,1067
11741,13318,2023-12-06 00:23:00,C,1414
11742,13319,2024-10-17 19:48:00,C,1430
11743,13320,2024-06-15 02:02:00,A,809
11744,13321,2024-01-10 17:53:00,A,918
11745,13322,2024-09-15 09:14:00,A,1411
11746,13323,2025-05-23 15:14:00,A,1660
11747,13324,2024-11-15 21:24:00,A,1098
11748,13325,2021-12-21 13:40:00,A,1497
11749,13326,2022-11-06 20:33:00,A,1007
11750,13327,2024-05-29 12:51:00,A,797
11751,13328,2025-01-21 07:44:00,A,722
11752,13330,2024-08-29 01:29:00,A,729
11753,13331,2022-07-14 19:32:00,A,932
11754,13334,2022-01-18 05:27:00,A,1657
11755,13335,2022-10-24 04:37:00,A,1147
11756,13336,2026-07-16 00:00:00,A,961
11757,13337,2025-03-26 23:12:00,A,779
11758,13338,2024-03-25 09:45:00,A,1049
11759,13339,2026-07-12 09:55:00,A,1156
11760,13340,2023-06-30 09:42:00,C,864
11761,13341,2022-03-18 15:56:00,A,846
11762,13343,2021-09-11 16:37:00,A,785
11763,13344,2022-11-07 19:29:00,A,775
11764,13345,2023-02-17 18:34:00,A,862
11765,13346,2025-12-28 22:18:00,A,841
11766,13347,2021-09-10 08:09:00,A,684
11767,13348,2026-07-11 00:00:00,A,933
11768,13349,2024-02-22 15:28:00,A,1206
11769,13350,2025-05-08 11:13:00,C,859
11770,13353,2024-03-04 14:45:00,A,1108
11771,13354,2021-11-04 12:59:00,A,1053
11772,13355,2023-06-07 06:15:00,A,1179
11773,13357,2021-07-08 23:53:00,A,887
11774,13358,2025-05-17 20:57:00,B,1548
11775,13359,2025-06-29 19:21:00,A,998
11776,13360,2024-02-16 11:25:00,A,1211
11777,13361,2022-01-29 06:06:00,A,1058
11778,13362,2024-05-09 05:19:00,A,977
11779,13363,2022-04-23 03:14:00,A,694
11780,13364,2023-10-03 03:04:00,B,1374
11781,13365,2024-01-11 11:35:00,A,1425
11782,13366,2022-08-06 09:53:00,A,859
11783,13367,2022-07-09 13:37:00,A,796
11784,13368,2024-10-31 17:31:00,A,995
11785,13369,2025-01-15 21:56:00,A,775
11786,13370,2022-02-14 22:42:00,A,963
11787,13371,2024-01-01 11:50:00,A,1179
11788,13372,2022-06-26 05:21:00,C,961
11789,13373,2021-11-06 13:50:00,A,938
11790,13374,2025-04-25 06:54:00,A,842
11791,13375,2025-05-15 19:39:00,A,791
11792,13376,2022-07-23 13:42:00,A,1254
11793,13378,2024-11-25 04:42:00,A,1116
11794,13379,2022-10-14 03:20:00,A,1137
11795,13380,2026-05-04 22:37:00,A,1051
11796,13382,2022-12-17 23:22:00,A,1411
11797,13383,2025-03-04 21:59:00,C,743
11798,13384,2023-08-04 23:34:00,A,1491
11799,13385,2025-03-09 18:55:00,A,1076
11800,13386,2025-10-24 13:18:00,A,721
11801,13387,2022-01-24 02:20:00,A,978
11802,13388,2023-08-11 22:34:00,B,1061
11803,13389,2024-12-04 04:06:00,A,865
11804,13390,2024-09-27 22:42:00,A,790
11805,13392,2025-12-20 13:15:00,B,1538
11806,13393,2022-04-22 10:55:00,A,1182
11807,13394,2025-07-21 21:05:00,A,881
11808,13396,2022-02-17 01:53:00,A,873
11809,13397,2022-02-18 07:51:00,A,721
11810,13398,2024-01-09 09:32:00,A,1009
11811,13399,2025-09-27 08:19:00,C,878
11812,13400,2025-10-02 20:18:00,A,1703
11813,13401,2025-12-20 23:31:00,A,740
11814,13404,2023-12-24 03:41:00,A,845
11815,13405,2026-01-22 11:55:00,A,794
11816,13406,2021-11-26 03:25:00,A,1447
11817,13407,2025-09-17 07:45:00,A,805
11818,13408,2023-12-04 10:29:00,B,1395
