person_uid,num_cases_log_scaled,weekend_pref_signed_scaled,avg_victim_age_clean_scaled,victim_age_missing_scaled,arrest_vs_surrender_ratio_scaled,geographic_spread_km_scaled,primary_crime_head_encoded_1,primary_crime_head_encoded_2,primary_crime_head_encoded_3,primary_crime_head_encoded_4,primary_crime_head_encoded_5,primary_crime_head_encoded_6,primary_crime_head_encoded_7,primary_crime_head_encoded_8,primary_crime_head_encoded_9,primary_crime_head_encoded_10,primary_crime_head_encoded_11,primary_crime_head_encoded_12,victim_gender_mode_0.0,victim_gender_mode_1.0,victim_gender_mode_2.0,victim_gender_mode_3.0,act_pc_1,act_pc_2,act_pc_3,act_pc_4,act_pc_5,act_pc_6,act_pc_7,act_pc_8,act_pc_9,act_pc_10,act_pc_11,act_pc_12,act_pc_13,act_pc_14,act_pc_15,act_pc_16,act_pc_17,act_pc_18,act_pc_19,act_pc_20
17481,0.0,-0.6307359283700844,0.2613460538934145,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08549145326187507,-0.08932911848602744,-0.015168538289472306,-0.004435447249811304,0.04711467375925889,2.157360274363134,2.992560491497848,-1.3286043530896579,-0.3317595050372102,-0.10182323806748365,-0.029321708460335928,-0.013740332363008315,-0.004158333185314005,0.0036387783583999144,-0.0014754264055013735,0.0007213957403713904,0.0005200228877934746,7.690313332639646e-05,-0.000137550052967748,0.00017308186111968262
17482,0.0,-0.6307359283700844,0.2613460538934145,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08549145326187507,-0.08932911848602744,-0.015168538289472306,-0.004435447249811304,0.04711467375925889,2.157360274363134,2.992560491497848,-1.3286043530896579,-0.3317595050372102,-0.10182323806748365,-0.029321708460335928,-0.013740332363008315,-0.004158333185314005,0.0036387783583999144,-0.0014754264055013735,0.0007213957403713904,0.0005200228877934746,7.690313332639646e-05,-0.000137550052967748,0.00017308186111968262
17483,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.871990833248853,0.522188992851519,0.07453168245391112,0.0074488779487732176,-0.02672272016593345,-0.3908472520952557,-0.1187374280482901,-0.14326371563413903,-0.14292575924182,-0.09737043826630287,-0.04808028939448786,-0.02352010351628364,-0.008379664649838805,0.011547611954057142,-0.009966507246448911,0.007520216068925898,0.010237033532944093,0.0019600968320377375,-0.004092569032990975,0.008495800605349232
17484,0.0,-0.6307359283700844,-0.9181545522666898,-0.4134216426826066,-1.2639963657241198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1260739481292678,-0.2770849621589093,-0.0735825216635885,0.3811731618996618,0.16663867450059583,0.28502708418277534,0.1202285850509334,0.2214153462876829,3.9292690586930874,-0.133685871154163,-0.03261171434461607,-0.06433515731330008,-0.004450351358967809,0.0039324981876142275,0.24603406712832068,-1.0390880897054746,0.000912278036314213,0.0916485101462329,0.3608917187645022,-1.0413785158876518
17485,0.0,-0.6307359283700844,0.4579294882534318,-0.4134216426826066,-1.2639963657241198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12321471708005165,-0.27069249273281726,-0.07188676606092537,0.3716659099069836,0.16202934122377372,0.27611926257353536,0.11644915370154395,0.21437847363007612,3.799076763590954,-0.12860119993849503,-0.03080075533266777,-0.06026010061232395,-0.004130519100844739,0.0034515563101075366,0.18946428708880353,-0.7822452289763192,0.011679586191392555,0.10491147199093037,0.4876719171251733,7.398429364001524
17486,0.0,-0.6307359283700844,0.9821519798801448,-0.4134216426826066,-1.2639963657241198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7887705635937393,-2.3872780143369425,-0.6851845322504562,-3.522064900420956,-3.448957086347771,-0.8198355794883027,-0.24505039482718632,-0.2869571294914489,-0.1389833078295897,-0.18257839334717382,-0.09706090208642434,-1.081281870040595,-0.013901293452210048,0.019739463718530883,0.4396669950120141,0.04482872353185974,0.013889982249221071,-0.6195870693025045,-0.600210358269017,0.03952884180366763
17487,0.0,-0.6307359283700844,0.9821519798801448,-0.4134216426826066,-1.2639963657241198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7887705635937393,-2.3872780143369425,-0.6851845322504562,-3.522064900420956,-3.448957086347771,-0.8198355794883027,-0.24505039482718632,-0.2869571294914489,-0.1389833078295897,-0.18257839334717382,-0.09706090208642434,-1.081281870040595,-0.013901293452210048,0.019739463718530883,0.4396669950120141,0.04482872353185974,0.013889982249221071,-0.6195870693025045,-0.600210358269017,0.03952884180366763
17488,0.0,-0.6307359283700844,0.9821519798801448,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7887705635937393,-2.3872780143369425,-0.6851845322504562,-3.522064900420956,-3.448957086347771,-0.8198355794883027,-0.24505039482718632,-0.2869571294914489,-0.1389833078295897,-0.18257839334717382,-0.09706090208642434,-1.081281870040595,-0.013901293452210048,0.019739463718530883,0.4396669950120141,0.04482872353185974,0.013889982249221071,-0.6195870693025045,-0.600210358269017,0.03952884180366763
17489,0.0,-0.6307359283700844,0.9821519798801448,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7887705635937393,-2.3872780143369425,-0.6851845322504562,-3.522064900420956,-3.448957086347771,-0.8198355794883027,-0.24505039482718632,-0.2869571294914489,-0.1389833078295897,-0.18257839334717382,-0.09706090208642434,-1.081281870040595,-0.013901293452210048,0.019739463718530883,0.4396669950120141,0.04482872353185974,0.013889982249221071,-0.6195870693025045,-0.600210358269017,0.03952884180366763
17490,0.0,-0.6307359283700844,0.9821519798801448,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7887705635937393,-2.3872780143369425,-0.6851845322504562,-3.522064900420956,-3.448957086347771,-0.8198355794883027,-0.24505039482718632,-0.2869571294914489,-0.1389833078295897,-0.18257839334717382,-0.09706090208642434,-1.081281870040595,-0.013901293452210048,0.019739463718530883,0.4396669950120141,0.04482872353185974,0.013889982249221071,-0.6195870693025045,-0.600210358269017,0.03952884180366763
17491,0.0,-0.6307359283700844,0.9821519798801448,-0.4134216426826066,-1.2639963657241198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7887705635937393,-2.3872780143369425,-0.6851845322504562,-3.522064900420956,-3.448957086347771,-0.8198355794883027,-0.24505039482718632,-0.2869571294914489,-0.1389833078295897,-0.18257839334717382,-0.09706090208642434,-1.081281870040595,-0.013901293452210048,0.019739463718530883,0.4396669950120141,0.04482872353185974,0.013889982249221071,-0.6195870693025045,-0.600210358269017,0.03952884180366763
17492,0.0,1.5854495598247413,-1.3768492324400636,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8911872240126609,1.7827490136671913,0.18358498206694893,0.00904866704526119,-0.0263677508395764,-0.35069228162490595,-0.10187571050813608,-0.11600321325069053,-0.092066934094334,2.627999206005737,-0.4355771495900153,-0.02043596680787571,5.932208575890889,-0.29544219145902384,-0.011347693248016943,0.008594328603705735,0.011894252610469976,0.002295592718207519,-0.004815867390312485,0.01014085494912127
17493,0.0,1.5854495598247413,1.156892810422382,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6059787729429174,1.2337640763175963,0.12751536245155334,0.0065225679661395485,-0.020168326986318926,-0.2832152232269397,-0.08500417951879277,-0.1015548736926283,-0.10120641228916019,-0.664516440089265,-0.5325242740354622,-0.0028285492249993105,-0.09356269247504567,-0.008236450810793097,-0.001848542971179565,0.0012793918080131557,0.0016761081379882987,0.0003206476347596601,-0.0006703738100099703,0.0014032723525411888
17494,0.0,1.5854495598247413,1.156892810422382,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6059787729429174,1.2337640763175963,0.12751536245155334,0.0065225679661395485,-0.020168326986318926,-0.2832152232269397,-0.08500417951879277,-0.1015548736926283,-0.10120641228916019,-0.664516440089265,-0.5325242740354622,-0.0028285492249993105,-0.09356269247504567,-0.008236450810793097,-0.001848542971179565,0.0012793918080131557,0.0016761081379882987,0.0003206476347596601,-0.0006703738100099703,0.0014032723525411888
17495,0.0,1.5854495598247413,1.156892810422382,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6059787729429174,1.2337640763175963,0.12751536245155334,0.0065225679661395485,-0.020168326986318926,-0.2832152232269397,-0.08500417951879277,-0.1015548736926283,-0.10120641228916019,-0.664516440089265,-0.5325242740354622,-0.0028285492249993105,-0.09356269247504567,-0.008236450810793097,-0.001848542971179565,0.0012793918080131557,0.0016761081379882987,0.0003206476347596601,-0.0006703738100099703,0.0014032723525411888
17496,0.0,1.5854495598247413,1.156892810422382,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6059787729429174,1.2337640763175963,0.12751536245155334,0.0065225679661395485,-0.020168326986318926,-0.2832152232269397,-0.08500417951879277,-0.1015548736926283,-0.10120641228916019,-0.664516440089265,-0.5325242740354622,-0.0028285492249993105,-0.09356269247504567,-0.008236450810793097,-0.001848542971179565,0.0012793918080131557,0.0016761081379882987,0.0003206476347596601,-0.0006703738100099703,0.0014032723525411888
17497,0.0,1.5854495598247413,1.156892810422382,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6059787729429174,1.2337640763175963,0.12751536245155334,0.0065225679661395485,-0.020168326986318926,-0.2832152232269397,-0.08500417951879277,-0.1015548736926283,-0.10120641228916019,-0.664516440089265,-0.5325242740354622,-0.0028285492249993105,-0.09356269247504567,-0.008236450810793097,-0.001848542971179565,0.0012793918080131557,0.0016761081379882987,0.0003206476347596601,-0.0006703738100099703,0.0014032723525411888
17498,0.0,1.5854495598247413,1.156892810422382,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6059787729429174,1.2337640763175963,0.12751536245155334,0.0065225679661395485,-0.020168326986318926,-0.2832152232269397,-0.08500417951879277,-0.1015548736926283,-0.10120641228916019,-0.664516440089265,-0.5325242740354622,-0.0028285492249993105,-0.09356269247504567,-0.008236450810793097,-0.001848542971179565,0.0012793918080131557,0.0016761081379882987,0.0003206476347596601,-0.0006703738100099703,0.0014032723525411888
17499,0.0,1.5854495598247413,1.156892810422382,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6059787729429174,1.2337640763175963,0.12751536245155334,0.0065225679661395485,-0.020168326986318926,-0.2832152232269397,-0.08500417951879277,-0.1015548736926283,-0.10120641228916019,-0.664516440089265,-0.5325242740354622,-0.0028285492249993105,-0.09356269247504567,-0.008236450810793097,-0.001848542971179565,0.0012793918080131557,0.0016761081379882987,0.0003206476347596601,-0.0006703738100099703,0.0014032723525411888
17500,0.0,-0.6307359283700844,2.09612477458691,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2740837490104117,-0.8132424216785061,-0.23262138919838984,-1.1121587154272075,-0.9803225419696322,-0.26357483314184393,-0.07806076160678826,-0.09066115615520935,-0.05469956629651293,-0.050818087198851516,-0.016289525424808063,0.2538571818973932,-0.0030518037541966882,0.002328999997120572,1.7161628471214962,-0.04256869074042207,0.0020067047376159126,-1.1115871110811266,-0.9662950206375562,0.04386748276642169
17501,0.0,-0.6307359283700844,-1.6389604782534202,-0.4134216426826066,0.7911415152108595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.23641771337963746,-0.6799841875101461,-0.19298736174888687,-2.230048137798216,3.6160653236373164,-0.3244685040254136,-0.08859270528280028,-0.09845868779811699,-0.10169011057662952,-0.04531834893021854,-0.01633017085587997,-0.07653248136253044,-0.0019621193045267953,0.0004567650779216585,-3.082702640263096,-1.3617280898627726,-0.014316821336625997,-0.4711902946087335,-0.06046175163608633,-0.060927035347077996
17502,0.0,-0.6307359283700844,0.5889851111601101,-0.4134216426826066,-1.2639963657241198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.47674923822389653,-1.4021328914780689,-0.39967857443154475,-4.148272385982866,5.8096979120639265,-0.662558787604248,-0.18439668663801465,-0.2080276086498118,-0.2036523256385607,-0.10850301855250087,-0.046451378795584836,0.01658414153459052,-0.007711977388131194,0.008738731371687979,2.412792656796449,0.39851845364394045,0.0011507262031147814,-0.9652241661213581,-0.8371407914428937,0.029319771787758988
17503,0.0,1.5854495598247413,-0.6560433064533333,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.364758068152885,0.689758712063713,0.07026490933496407,0.003123286801870511,-0.007747596372649598,-0.0877499039432319,-0.022871702748939828,-0.021655639859003456,0.0003925069287081997,2.623345806906442,0.3992851312875297,-0.015029422396496158,4.214398834360716,-2.2779635511003766,-0.0028642124912688044,0.0018285781083373241,0.0022922492721398503,0.0004382720151132041,-0.0009187649158297823,0.00195670523352026
17504,0.0,1.5854495598247413,0.3268738653467536,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16406001701063577,-0.17381827639155006,-0.02958512846714988,-0.008812869555488505,0.09537367483860117,4.4173168617591925,6.160430034977995,-2.752918231435414,-0.7004278868563324,-0.2267929233816632,-0.07624447037143475,-0.03655431219250136,-0.01227552798474668,0.015903486566077703,-0.013861739985590139,0.01062570002219069,0.014753652606975644,0.002842424161879633,-0.005953822279053996,0.012459553612490097
17505,0.0,1.5854495598247413,2.9479863234803187,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2921498036451964,-0.8742328494303195,-0.25059746745695627,1.1066743755042674,0.26795365995598003,-0.3293990689869665,-0.09746626084759709,-0.11648521688903715,-0.2822561362862294,-0.050301075814045956,-0.017898108403357385,0.2601969635650319,-0.0034838527158509063,0.003673217061314923,-0.5515381789877616,1.2131042888974406,0.0035456155640177806,1.0144243582770742,-1.2316013156838552,0.08744495667884604
17506,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.8813918070586197,0.5234880007865707,0.07471785126062125,0.0074680846981576374,-0.026793813356714265,-0.39190687590209394,-0.1190621784865653,-0.1436597210541906,-0.14333290503704912,-0.09767180004547218,-0.04826554586252069,-0.023613498429908786,-0.008417598835004893,0.011627419835631226,-0.010090921925441506,0.0076391509676167245,0.010441669145991867,0.0020019337818305825,-0.004182839806309745,0.008698813565952113
17507,0.0,-0.6307359283700844,0.4579294882534318,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5496832802447383,-1.6576317865285428,-0.47547435158845003,-2.4074545132508276,-2.310030695315396,-0.5640838394313553,-0.1683389309030314,-0.19688041394238393,-0.10063949379293874,-0.12282476592310394,-0.06136572853748178,-0.48461883674029477,-0.009266183135724046,0.013101142563142175,0.8268969470117671,0.013466265890950941,0.016583636471104352,-0.6111774835827402,-0.5614825863158164,0.041732800774754206
17508,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.5839814134341033,3.2712786145708375,0.3389303549670189,0.017679069219906536,-0.05583397650000438,-0.7955329664583165,-0.24056941451843794,-0.29027193760813985,-0.3000434543350269,-3.498069781548629,7.781418726792973,-0.13405966722516496,0.23721298240248598,-0.041371857271203565,-0.0242304177076596,0.019445160900305982,0.028695972043726602,0.005650577063973849,-0.011979489916349667,0.02591824930178957
17509,0.0,1.5854495598247413,0.7855685455201274,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.862346384139381,0.5208222557534691,0.07433498346693332,0.007427929277747542,-0.026642807242038543,-0.3896349800709654,-0.11836288202783235,-0.1428025731684531,-0.14243883716181907,-0.09698449928297814,-0.047805089494803346,-0.02337898445712297,-0.008318478011458753,0.011401637132590821,-0.009737079532296808,0.00730889412855786,0.009892729492407897,0.0018909659146731774,-0.003944815150858639,0.00817148490010921
17510,0.0,-0.6307359283700844,0.4579294882534318,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37230193333212414,0.7046844565034405,0.07179597818518224,0.0031942035568863704,-0.00792167687532434,-0.08955845655427892,-0.02329690828154344,-0.021955928346796966,0.001028919359285026,2.785170971725579,0.5866844787002488,-0.020685901727420963,0.24616808353906752,-0.13735969801760872,-0.0012584011967135505,0.0005423358092541148,0.00030700516293974596,4.171183758659538e-05,-7.233804949260217e-05,9.997449703567166e-05
17511,0.0,-0.6307359283700844,1.1787354142401623,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7726516707106653,-2.3242114964397604,-0.666062998607559,-4.106023332433478,0.23506041390333124,-0.8867660186071251,-0.2591651028162164,-0.3006417576746893,-0.22538636552361513,-0.17813378856540743,-0.07502741528746554,0.639504024275113,-0.014892196128353146,0.019513132337148933,8.75695286304677,1.5257309794440994,0.026619540228281374,-2.868640459562732,-2.714409591351327,0.1728504600882246
17512,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5013700159181586,1.0122085600541466,0.10447366761023302,0.005293978717792016,-0.016285439121416407,-0.2289003394635774,-0.06884790102797887,-0.08262774321867244,-0.08502307881935699,-1.4010707405230185,4.149801992570604,-0.05812724393365562,0.1680889056543076,-0.018136803638739683,-0.002328538973715054,0.0017067674228651035,0.0025719893218060595,0.0005210915764334282,-0.0011248718088289404,0.0025694833968827793
17513,0.0,1.5854495598247413,-1.049210175173368,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29111003801398394,-0.8708447697825151,-0.24961083632936767,1.1147010836306523,0.27520838500980427,-0.32719927401054744,-0.09670193015370586,-0.11534274828955661,-0.2696459923016786,-0.05052776234448743,-0.018994581462071017,0.16454668998111452,-0.003395894822916013,0.0035662154778655832,-0.5939202163884546,1.8701648875390977,-0.0034911960318941265,-1.0611671922432337,0.7983416084751145,0.030514053151349547
17514,0.0,1.5854495598247413,-1.049210175173368,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29111003801398394,-0.8708447697825151,-0.24961083632936767,1.1147010836306523,0.27520838500980427,-0.32719927401054744,-0.09670193015370586,-0.11534274828955661,-0.2696459923016786,-0.05052776234448743,-0.018994581462071017,0.16454668998111452,-0.003395894822916013,0.0035662154778655832,-0.5939202163884546,1.8701648875390977,-0.0034911960318941265,-1.0611671922432337,0.7983416084751145,0.030514053151349547
17515,0.0,1.5854495598247413,-1.049210175173368,-0.4134216426826066,0.7911415152108595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29111003801398394,-0.8708447697825151,-0.24961083632936767,1.1147010836306523,0.27520838500980427,-0.32719927401054744,-0.09670193015370586,-0.11534274828955661,-0.2696459923016786,-0.05052776234448743,-0.018994581462071017,0.16454668998111452,-0.003395894822916013,0.0035662154778655832,-0.5939202163884546,1.8701648875390977,-0.0034911960318941265,-1.0611671922432337,0.7983416084751145,0.030514053151349547
17516,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9303504433627827,0.2563756095120871,0.03649671788283363,0.003573458837563701,-0.012557241710417041,-0.18134206573603948,-0.05476226627088128,-0.06559574353920117,-0.06408501454224416,-0.04111274219765979,-0.017011124653120553,-0.008103888961186249,-0.0025550242155871457,0.0021553392491287515,-0.0005238790495567988,7.067418844935484e-05,-0.0002841026988832494,-7.289973841977974e-05,0.0001709366962620138,-0.0004459492847454817
17517,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,-1.2639963657241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08025684547691941,-0.0822612662469088,-0.013909553203347597,-0.0038660368975445506,0.035660337025898554,1.1431844430472151,0.6157852370433836,3.8059091555119235,-0.47486763987160424,-0.11518355145499402,-0.0316180039136999,-0.014811021730878646,-0.004500578888881072,0.004194947014085332,-0.002473194435141542,0.001869206220565635,0.003201316866605521,0.0006952231940808659,-0.0015663884134425698,0.004085957797268163
17518,0.0,-0.6307359283700844,-0.0007651919199420439,2.4188380499656694,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.798008913273312,0.7857771456046445,0.11224612771696577,0.011289950138979677,-0.0407564380582213,-0.598347273861748,-0.18209218260063173,-0.2201665515672128,-0.22095490504536108,-0.15297776849171996,-0.07867622864757765,-0.038693166552308984,-0.014098133655379465,0.020684345109862758,-0.019012078202830303,0.014608017165997777,0.020177346709219456,0.0038770354576897125,-0.008108655934706636,0.016898047228740044
17519,0.0,-0.6307359283700844,-1.4423770438934027,-0.4134216426826066,-1.2639963657241198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2692828680795772,-0.7981904154576802,-0.22827811323448705,-1.0759405871736212,-0.9766502155416644,-0.25709042948072197,-0.07613725992986886,-0.08840458915768282,-0.054048630292611005,-0.04907065507744572,-0.0146485852663575,0.29979482092897414,-0.0028441705251014875,0.0017313995303546918,1.5541084549779036,-0.19923335397254124,-0.0015202825522974885,-1.2650980793102862,-0.9670585715902611,0.029469773756762695
17520,0.0,-0.6307359283700844,-1.4423770438934027,-0.4134216426826066,-1.2639963657241198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2692828680795772,-0.7981904154576802,-0.22827811323448705,-1.0759405871736212,-0.9766502155416644,-0.25709042948072197,-0.07613725992986886,-0.08840458915768282,-0.054048630292611005,-0.04907065507744572,-0.0146485852663575,0.29979482092897414,-0.0028441705251014875,0.0017313995303546918,1.5541084549779036,-0.19923335397254124,-0.0015202825522974885,-1.2650980793102862,-0.9670585715902611,0.029469773756762695
17521,0.0,1.5854495598247413,0.3268738653467536,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3731917969387759,0.7050226274102984,0.0717989323178484,0.003177430862696056,-0.007785186074227967,-0.08656695913867021,-0.022208965916344615,-0.02032983754975773,0.004043515230062013,3.0148145902682266,0.7870761844729883,-0.026011172203144837,-2.5061114035179157,1.5365514652507541,-0.0008210944486038373,0.000326849755379709,8.532570226130376e-05,-1.1051277671193296e-06,1.984421488627393e-05,-0.00012554629497262752
17522,0.0,-0.6307359283700844,0.7855685455201274,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9303504433627827,0.2563756095120871,0.03649671788283363,0.003573458837563701,-0.012557241710417041,-0.18134206573603948,-0.05476226627088128,-0.06559574353920117,-0.06408501454224416,-0.04111274219765979,-0.017011124653120553,-0.008103888961186249,-0.0025550242155871457,0.0021553392491287515,-0.0005238790495567988,7.067418844935484e-05,-0.0002841026988832494,-7.289973841977974e-05,0.0001709366962620138,-0.0004459492847454817
17523,0.0,-0.6307359283700844,-0.06629300337328117,-0.4134216426826066,0.7911415152108595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37230193333212414,0.7046844565034405,0.07179597818518224,0.0031942035568863704,-0.00792167687532434,-0.08955845655427892,-0.02329690828154344,-0.021955928346796966,0.001028919359285026,2.785170971725579,0.5866844787002488,-0.020685901727420963,0.24616808353906752,-0.13735969801760872,-0.0012584011967135505,0.0005423358092541148,0.00030700516293974596,4.171183758659538e-05,-7.233804949260217e-05,9.997449703567166e-05
17524,0.0,-0.6307359283700844,-0.06629300337328117,-0.4134216426826066,-1.2639963657241198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37230193333212414,0.7046844565034405,0.07179597818518224,0.0031942035568863704,-0.00792167687532434,-0.08955845655427892,-0.02329690828154344,-0.021955928346796966,0.001028919359285026,2.785170971725579,0.5866844787002488,-0.020685901727420963,0.24616808353906752,-0.13735969801760872,-0.0012584011967135505,0.0005423358092541148,0.00030700516293974596,4.171183758659538e-05,-7.233804949260217e-05,9.997449703567166e-05
